update_date,target_month,months_ahead,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation
2013-09-26,2013-08,-1,,,0.0874538778,0.0992484737
2013-09-26,2013-09,0,0.2416745955,0.1460007406,0.1641979259,0.1035795805
2013-09-27,2013-09,0,0.2416745955,0.1460007406,0.1640568392,0.1022239247
2013-09-30,2013-09,0,0.2416745955,0.1460007406,0.1640568392,0.1022239247
2013-10-01,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-01,2013-10,0,0.1605095678,0.1453183345,0.1200257661,0.1039861291
2013-10-02,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-02,2013-10,0,0.1181388586,0.1453183345,0.095707025,0.1039861291
2013-10-03,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-03,2013-10,0,0.1533869055,0.1453183345,0.1159377019,0.1039861291
2013-10-04,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-04,2013-10,0,0.1633099308,0.1453183345,0.1216330392,0.1039861291
2013-10-07,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-07,2013-10,0,0.1737504144,0.1453183345,0.1276253727,0.1039861291
2013-10-08,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-08,2013-10,0,-0.0011812538,0.1453183345,0.0272230422,0.1039861291
2013-10-09,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-09,2013-10,0,-0.0011812538,0.1453183345,0.0272230422,0.1039861291
2013-10-10,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-10,2013-10,0,-0.0011812538,0.1453183345,0.0272230422,0.1039861291
2013-10-11,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-11,2013-10,0,-0.0011812538,0.1453183345,0.0272230422,0.1039861291
2013-10-15,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-15,2013-10,0,-0.0011812538,0.1453183345,0.0272230422,0.1039861291
2013-10-16,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-16,2013-10,0,-0.0011812538,0.1453183345,0.0272230422,0.1039861291
2013-10-17,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-17,2013-10,0,-0.0011812538,0.1453183345,0.0272230422,0.1039861291
2013-10-18,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-18,2013-10,0,-0.009326704,0.1453183345,0.0225479471,0.1039861291
2013-10-21,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-21,2013-10,0,-0.009326704,0.1453183345,0.0225479471,0.1039861291
2013-10-22,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-22,2013-10,0,-0.0095735358,0.1453183345,0.0224062776,0.1039861291
2013-10-23,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-23,2013-10,0,-0.0095735358,0.1453183345,0.0224062776,0.1039861291
2013-10-24,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-24,2013-10,0,-0.0095735358,0.1453183345,0.0224062776,0.1039861291
2013-10-25,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-25,2013-10,0,-0.0095735358,0.1453183345,0.0224062776,0.1039861291
2013-10-28,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-28,2013-10,0,-0.0095735358,0.1453183345,0.0224062776,0.1039861291
2013-10-29,2013-09,-1,0.2031578759,0.1460007406,0.141950102,0.1022239247
2013-10-29,2013-10,0,-0.0330225593,0.1453183345,0.0089476704,0.1039861291
2013-10-30,2013-09,-1,,,0.142216525,0.0942112511
2013-10-30,2013-10,0,-0.0355596994,0.1433592299,0.0073776497,0.1033184063
2013-10-31,2013-09,-1,,,0.142216525,0.0942112511
2013-10-31,2013-10,0,-0.0355596994,0.1433592299,0.0073776497,0.1033184063
2013-11-01,2013-09,-2,,,0.142216525,0.0942112511
2013-11-01,2013-10,-1,-0.0355596994,0.1433592299,0.0073776497,0.1033184063
2013-11-01,2013-11,0,0.2265089028,0.1408502234,0.1538096098,0.0966789954
2013-11-04,2013-09,-2,,,0.142216525,0.0942112511
2013-11-04,2013-10,-1,-0.0355596994,0.1433592299,0.0073776497,0.1033184063
2013-11-04,2013-11,0,0.1225895504,0.1408502234,0.0939458274,0.0966789954
2013-11-05,2013-09,-2,,,0.142216525,0.0942112511
2013-11-05,2013-10,-1,-0.0355596994,0.1433592299,0.0073776497,0.1033184063
2013-11-05,2013-11,0,0.067695188,0.1408502234,0.0623233809,0.0966789954
2013-11-06,2013-09,-2,,,0.142216525,0.0942112511
2013-11-06,2013-10,-1,-0.0355596994,0.1433592299,0.0073776497,0.1033184063
2013-11-06,2013-11,0,0.067695188,0.1408502234,0.0623233809,0.0966789954
2013-11-07,2013-09,-2,,,0.142216525,0.0942112511
2013-11-07,2013-10,-1,-0.0355596994,0.1433592299,0.0073776497,0.1033184063
2013-11-07,2013-11,0,0.067695188,0.1408502234,0.0623233809,0.0966789954
2013-11-08,2013-10,-1,-0.0355596994,0.1433592299,0.0022527433,0.0988424539
2013-11-08,2013-11,0,0.067695188,0.1408502234,0.056561888,0.091830047
2013-11-12,2013-10,-1,-0.0355596994,0.1433592299,0.0022527433,0.0988424539
2013-11-12,2013-11,0,0.067695188,0.1408502234,0.056561888,0.091830047
2013-11-13,2013-10,-1,-0.0355596994,0.1433592299,0.0022527433,0.0988424539
2013-11-13,2013-11,0,0.0140597203,0.1408502234,0.025742743,0.091830047
2013-11-14,2013-10,-1,-0.0355596994,0.1433592299,0.0022527433,0.0988424539
2013-11-14,2013-11,0,0.0140597203,0.1408502234,0.025742743,0.091830047
2013-11-15,2013-10,-1,-0.0355596994,0.1433592299,0.0022527433,0.0988424539
2013-11-15,2013-11,0,0.0140597203,0.1408502234,0.025742743,0.091830047
2013-11-18,2013-10,-1,-0.0355596994,0.1433592299,0.0022527433,0.0988424539
2013-11-18,2013-11,0,0.0140597203,0.1408502234,0.025742743,0.091830047
2013-11-19,2013-10,-1,-0.0355596994,0.1433592299,0.0022527433,0.0988424539
2013-11-19,2013-11,0,0.008618441,0.1408502234,0.0226161631,0.091830047
2013-11-20,2013-10,-1,,,-0.008646103,0.0901733089
2013-11-20,2013-11,0,0.0087751396,0.1391342796,0.0232522339,0.0911076183
2013-11-21,2013-10,-1,,,-0.008646103,0.0901733089
2013-11-21,2013-11,0,0.0087751396,0.1391342796,0.0232522339,0.0911076183
2013-11-22,2013-10,-1,,,-0.008646103,0.0901733089
2013-11-22,2013-11,0,0.0087751396,0.1391342796,0.0232522339,0.0911076183
2013-11-25,2013-10,-1,,,-0.008646103,0.0901733089
2013-11-25,2013-11,0,0.0087751396,0.1391342796,0.0232522339,0.0911076183
2013-11-26,2013-10,-1,,,-0.008646103,0.0901733089
2013-11-26,2013-11,0,0.03474188,0.1391342796,0.0381604451,0.0911076183
2013-11-27,2013-10,-1,,,-0.008646103,0.0901733089
2013-11-27,2013-11,0,0.03474188,0.1391342796,0.0381604451,0.0911076183
2013-11-30,2013-10,-1,,,-0.008646103,0.0901733089
2013-11-30,2013-11,0,0.03474188,0.1391342796,0.0381604451,0.0911076183
2013-12-03,2013-10,-2,,,-0.008646103,0.0901733089
2013-12-03,2013-11,-1,0.03474188,0.1391342796,0.0381604451,0.0911076183
2013-12-03,2013-12,0,0.4384211884,0.141096393,0.2696473205,0.0922783815
2013-12-04,2013-10,-2,,,-0.008646103,0.0901733089
2013-12-04,2013-11,-1,0.03474188,0.1391342796,0.0381604451,0.0911076183
2013-12-04,2013-12,0,0.2678089848,0.141096393,0.1716942188,0.0922783815
2013-12-05,2013-10,-2,,,-0.008646103,0.0901733089
2013-12-05,2013-11,-1,0.03474188,0.1391342796,0.0381604451,0.0911076183
2013-12-05,2013-12,0,0.2678089848,0.141096393,0.1716942188,0.0922783815
2013-12-06,2013-11,-1,0.03474188,0.1391342796,0.0382831668,0.0916764102
2013-12-06,2013-12,0,0.2678089848,0.141096393,0.171900073,0.0928945728
2013-12-09,2013-11,-1,0.03474188,0.1391342796,0.0382831668,0.0916764102
2013-12-09,2013-12,0,0.2678089848,0.141096393,0.171900073,0.0928945728
2013-12-10,2013-11,-1,0.03474188,0.1391342796,0.0382831668,0.0916764102
2013-12-10,2013-12,0,0.2654151755,0.141096393,0.1705250917,0.0928945728
2013-12-11,2013-11,-1,0.03474188,0.1391342796,0.0382831668,0.0916764102
2013-12-11,2013-12,0,0.2654151755,0.141096393,0.1705250917,0.0928945728
2013-12-12,2013-11,-1,0.03474188,0.1391342796,0.0382831668,0.0916764102
2013-12-12,2013-12,0,0.2654151755,0.141096393,0.1705250917,0.0928945728
2013-12-13,2013-11,-1,0.03474188,0.1391342796,0.0382831668,0.0916764102
2013-12-13,2013-12,0,0.2654151755,0.141096393,0.1705250917,0.0928945728
2013-12-16,2013-11,-1,0.03474188,0.1391342796,0.0382831668,0.0916764102
2013-12-16,2013-12,0,0.2654151755,0.141096393,0.1705250917,0.0928945728
2013-12-17,2013-11,-1,,,0.0479132181,0.1208178947
2013-12-17,2013-12,0,0.2464787298,0.1423809511,0.1612871331,0.0953230298
2013-12-18,2013-11,-1,,,0.0479132181,0.1208178947
2013-12-18,2013-12,0,0.2464787298,0.1423809511,0.1612871331,0.0953230298
2013-12-19,2013-11,-1,,,0.0479132181,0.1208178947
2013-12-19,2013-12,0,0.2464787298,0.1423809511,0.1612871331,0.0953230298
2013-12-20,2013-11,-1,,,0.0479132181,0.1208178947
2013-12-20,2013-12,0,0.2464787298,0.1423809511,0.1612871331,0.0953230298
2013-12-23,2013-12,0,0.2464787298,0.1423809511,0.1579765435,0.0926253425
2013-12-24,2013-12,0,0.2503802733,0.1423809511,0.1602240066,0.0926253425
2013-12-26,2013-12,0,0.2503802733,0.1423809511,0.1602240066,0.0926253425
2013-12-27,2013-12,0,0.2503802733,0.1423809511,0.1602240066,0.0926253425
2013-12-30,2013-12,0,0.2503802733,0.1423809511,0.1602240066,0.0926253425
2013-12-31,2013-12,0,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-02,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-02,2014-01,0,0.0644952879,0.1445887068,0.0540565262,0.0961456091
2014-01-03,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-03,2014-01,0,-0.0403358419,0.1445887068,-0.0063308813,0.0961456091
2014-01-06,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-06,2014-01,0,-0.033393426,0.1445887068,-0.00233174,0.0961456091
2014-01-07,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-07,2014-01,0,0.0472896646,0.1445887068,0.0441453196,0.0961456091
2014-01-08,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-08,2014-01,0,0.0472896646,0.1445887068,0.0441453196,0.0961456091
2014-01-09,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-09,2014-01,0,0.0472896646,0.1445887068,0.0441453196,0.0961456091
2014-01-10,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-10,2014-01,0,0.0472896646,0.1445887068,0.0441453196,0.0961456091
2014-01-13,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-13,2014-01,0,0.0472896646,0.1445887068,0.0441453196,0.0961456091
2014-01-14,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-14,2014-01,0,0.0432957278,0.1445887068,0.0418446338,0.0961456091
2014-01-15,2013-12,-1,0.2714486084,0.1423809511,0.1723603075,0.0926253425
2014-01-15,2014-01,0,0.0432957278,0.1445887068,0.0418446338,0.0961456091
2014-01-16,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-16,2014-01,0,0.0440334732,0.14179238,0.0432185937,0.0946800362
2014-01-17,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-17,2014-01,0,0.0440334732,0.14179238,0.0432185937,0.0946800362
2014-01-21,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-21,2014-01,0,0.0440334732,0.14179238,0.0432185937,0.0946800362
2014-01-22,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-22,2014-01,0,0.0266511863,0.14179238,0.0331419751,0.0946800362
2014-01-23,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-23,2014-01,0,0.0266511863,0.14179238,0.0331419751,0.0946800362
2014-01-24,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-24,2014-01,0,0.0266511863,0.14179238,0.0331419751,0.0946800362
2014-01-27,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-27,2014-01,0,0.0266511863,0.14179238,0.0331419751,0.0946800362
2014-01-28,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-28,2014-01,0,0.0175589132,0.14179238,0.0278711284,0.0946800362
2014-01-29,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-29,2014-01,0,0.0175589132,0.14179238,0.0278711284,0.0946800362
2014-01-30,2013-12,-1,,,0.2101559859,0.0750384679
2014-01-30,2014-01,0,0.0175589132,0.14179238,0.0278711284,0.0946800362
2014-01-31,2014-01,0,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-03,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-03,2014-02,0,0.1019897335,0.1326604404,0.075892565,0.087570596
2014-02-04,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-04,2014-02,0,-0.006581305,0.1326604404,0.0134183403,0.087570596
2014-02-05,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-05,2014-02,0,-0.006581305,0.1326604404,0.0134183403,0.087570596
2014-02-06,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-06,2014-02,0,-0.006581305,0.1326604404,0.0134183403,0.087570596
2014-02-07,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-07,2014-02,0,-0.006581305,0.1326604404,0.0134183403,0.087570596
2014-02-10,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-10,2014-02,0,-0.006581305,0.1326604404,0.0134183403,0.087570596
2014-02-11,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-11,2014-02,0,0.0061216399,0.1326604404,0.0207279014,0.087570596
2014-02-12,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-12,2014-02,0,0.0061216399,0.1326604404,0.0207279014,0.087570596
2014-02-13,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-13,2014-02,0,0.0061216399,0.1326604404,0.0207279014,0.087570596
2014-02-14,2014-01,-1,0.0175589132,0.14179238,0.0289070972,0.0961826145
2014-02-14,2014-02,0,0.0061216399,0.1326604404,0.0207279014,0.087570596
2014-02-18,2014-01,-1,0.0728332113,0.1421221298,0.0528536905,0.0961826145
2014-02-18,2014-02,0,-0.0410285791,0.135180175,-0.0266922047,0.087570596
2014-02-19,2014-01,-1,0.0728332113,0.1421221298,0.0528536905,0.0961826145
2014-02-19,2014-02,0,-0.0046123243,0.135180175,-0.0020394022,0.087570596
2014-02-20,2014-01,-1,,,0.1142703101,0.093955469
2014-02-20,2014-02,0,-0.0020109037,0.1339858619,0.0007972179,0.0873850006
2014-02-21,2014-01,-1,,,0.1142703101,0.093955469
2014-02-21,2014-02,0,-0.0020109037,0.1339858619,0.0007972179,0.0873850006
2014-02-24,2014-01,-1,,,0.1142703101,0.093955469
2014-02-24,2014-02,0,-0.0020109037,0.1339858619,0.0007972179,0.0873850006
2014-02-25,2014-01,-1,,,0.1142703101,0.093955469
2014-02-25,2014-02,0,0.0387041541,0.1339858619,0.0283023588,0.0873850006
2014-02-26,2014-01,-1,,,0.1142703101,0.093955469
2014-02-26,2014-02,0,0.0387041541,0.1339858619,0.0283023588,0.0873850006
2014-02-27,2014-01,-1,,,0.1142703101,0.093955469
2014-02-27,2014-02,0,0.0387041541,0.1339858619,0.0283023588,0.0873850006
2014-02-28,2014-01,-1,,,0.1142703101,0.093955469
2014-02-28,2014-02,0,0.0387041541,0.1339858619,0.0283023588,0.0873850006
2014-03-03,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-03,2014-03,0,-0.1322478152,0.1303578561,-0.0795462947,0.0905258775
2014-03-04,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-04,2014-03,0,-0.0199345915,0.1303578561,-0.0047371982,0.0905258775
2014-03-05,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-05,2014-03,0,-0.0199345915,0.1303578561,-0.0047371982,0.0905258775
2014-03-06,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-06,2014-03,0,-0.0199345915,0.1303578561,-0.0047371982,0.0905258775
2014-03-07,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-07,2014-03,0,-0.0199345915,0.1303578561,-0.0047371982,0.0905258775
2014-03-10,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-10,2014-03,0,-0.0199345915,0.1303578561,-0.0047371982,0.0905258775
2014-03-11,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-11,2014-03,0,0.0018725035,0.1303578561,0.0097879755,0.0905258775
2014-03-12,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-12,2014-03,0,0.0018725035,0.1303578561,0.0097879755,0.0905258775
2014-03-13,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-13,2014-03,0,0.0018725035,0.1303578561,0.0097879755,0.0905258775
2014-03-14,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-14,2014-03,0,0.0018725035,0.1303578561,0.0097879755,0.0905258775
2014-03-17,2014-02,-1,0.0387041541,0.1339858619,0.033015717,0.0901999991
2014-03-17,2014-03,0,0.0018725035,0.1303578561,0.0097879755,0.0905258775
2014-03-18,2014-02,-1,,,0.0855178259,0.0851270335
2014-03-18,2014-03,0,0.0346269054,0.1290506208,0.0303358722,0.0901031304
2014-03-19,2014-02,-1,,,0.0855178259,0.0851270335
2014-03-19,2014-03,0,0.0346269054,0.1290506208,0.0303358722,0.0901031304
2014-03-20,2014-02,-1,,,0.0855178259,0.0851270335
2014-03-20,2014-03,0,0.0346269054,0.1290506208,0.0303358722,0.0901031304
2014-03-21,2014-02,-1,,,0.0855178259,0.0851270335
2014-03-21,2014-03,0,0.0346269054,0.1290506208,0.0303358722,0.0901031304
2014-03-24,2014-02,-1,,,0.0855178259,0.0851270335
2014-03-24,2014-03,0,0.0346269054,0.1290506208,0.0303358722,0.0901031304
2014-03-25,2014-02,-1,,,0.0855178259,0.0851270335
2014-03-25,2014-03,0,0.0478421405,0.1290506208,0.0391001756,0.0901031304
2014-03-26,2014-02,-1,,,0.0855178259,0.0851270335
2014-03-26,2014-03,0,0.0478421405,0.1290506208,0.0391001756,0.0901031304
2014-03-27,2014-02,-1,,,0.0855178259,0.0851270335
2014-03-27,2014-03,0,0.0478421405,0.1290506208,0.0391001756,0.0901031304
2014-03-28,2014-03,0,0.0478421405,0.1290506208,0.039051221,0.0916078966
2014-03-31,2014-03,0,0.0478421405,0.1290506208,0.039051221,0.0916078966
2014-04-01,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-01,2014-04,0,-0.0051496894,0.1301272533,0.0053639428,0.0937942329
2014-04-02,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-02,2014-04,0,-0.0766688638,0.1301272533,-0.0420226123,0.0937942329
2014-04-03,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-03,2014-04,0,-0.0833942907,0.1301272533,-0.0464786874,0.0937942329
2014-04-04,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-04,2014-04,0,-0.0659519233,0.1301272533,-0.0349218747,0.0937942329
2014-04-07,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-07,2014-04,0,-0.0523096954,0.1301272533,-0.0258829255,0.0937942329
2014-04-08,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-08,2014-04,0,0.1479750505,0.1301272533,0.1068200066,0.0937942329
2014-04-09,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-09,2014-04,0,0.1479750505,0.1301272533,0.1068200066,0.0937942329
2014-04-10,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-10,2014-04,0,0.1479750505,0.1301272533,0.1068200066,0.0937942329
2014-04-11,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-11,2014-04,0,0.1479750505,0.1301272533,0.1068200066,0.0937942329
2014-04-14,2014-03,-1,0.0641329213,0.1290506208,0.0498450255,0.0916078966
2014-04-14,2014-04,0,0.1479750505,0.1301272533,0.1068200066,0.0937942329
2014-04-15,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-15,2014-04,0,0.1970099416,0.1363840151,0.1409541701,0.099571238
2014-04-16,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-16,2014-04,0,0.1970099416,0.1363840151,0.1409541701,0.099571238
2014-04-17,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-17,2014-04,0,0.1970099416,0.1363840151,0.1409541701,0.099571238
2014-04-18,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-18,2014-04,0,0.1970099416,0.1363840151,0.1409541701,0.099571238
2014-04-21,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-21,2014-04,0,0.1970099416,0.1363840151,0.1409541701,0.099571238
2014-04-22,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-22,2014-04,0,0.2248590165,0.1363840151,0.1593142727,0.099571238
2014-04-23,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-23,2014-04,0,0.2248590165,0.1363840151,0.1593142727,0.099571238
2014-04-24,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-24,2014-04,0,0.2248590165,0.1363840151,0.1593142727,0.099571238
2014-04-25,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-25,2014-04,0,0.2248590165,0.1363840151,0.1593142727,0.099571238
2014-04-28,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-28,2014-04,0,0.2248590165,0.1363840151,0.1593142727,0.099571238
2014-04-29,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-29,2014-04,0,0.249140648,0.1363840151,0.1753224613,0.099571238
2014-04-30,2014-03,-1,,,0.1476509718,0.1609319586
2014-04-30,2014-04,0,0.249140648,0.1363840151,0.1753224613,0.099571238
2014-05-01,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-01,2014-05,0,0.0793790218,0.1426297589,0.0741911836,0.1123777872
2014-05-02,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-02,2014-05,0,0.0587066204,0.1426297589,0.0605792057,0.1123777872
2014-05-05,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-05,2014-05,0,0.0730182829,0.1426297589,0.0700028827,0.1123777872
2014-05-06,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-06,2014-05,0,0.1607040397,0.1426297589,0.1277405671,0.1123777872
2014-05-07,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-07,2014-05,0,0.1607040397,0.1426297589,0.1277405671,0.1123777872
2014-05-08,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-08,2014-05,0,0.1607040397,0.1426297589,0.1277405671,0.1123777872
2014-05-09,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-09,2014-05,0,0.1607040397,0.1426297589,0.1277405671,0.1123777872
2014-05-12,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-12,2014-05,0,0.1607040397,0.1426297589,0.1277405671,0.1123777872
2014-05-13,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-13,2014-05,0,0.1507058845,0.1426297589,0.121157168,0.1123777872
2014-05-14,2014-04,-1,0.249140648,0.1363840151,0.1766948854,0.1005287904
2014-05-14,2014-05,0,0.1507058845,0.1426297589,0.121157168,0.1123777872
2014-05-15,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-15,2014-05,0,0.1526021347,0.1509527362,0.128915671,0.1202309368
2014-05-16,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-16,2014-05,0,0.1526021347,0.1509527362,0.128915671,0.1202309368
2014-05-19,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-19,2014-05,0,0.1526021347,0.1509527362,0.128915671,0.1202309368
2014-05-20,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-20,2014-05,0,0.1480268838,0.1509527362,0.1259302376,0.1202309368
2014-05-21,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-21,2014-05,0,0.1480268838,0.1509527362,0.1259302376,0.1202309368
2014-05-22,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-22,2014-05,0,0.1480268838,0.1509527362,0.1259302376,0.1202309368
2014-05-23,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-23,2014-05,0,0.1480268838,0.1509527362,0.1259302376,0.1202309368
2014-05-27,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-27,2014-05,0,0.1480268838,0.1509527362,0.1259302376,0.1202309368
2014-05-28,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-28,2014-05,0,0.1480268838,0.1509527362,0.1259302376,0.1202309368
2014-05-29,2014-04,-1,,,0.1858971343,0.1947665853
2014-05-29,2014-05,0,0.1480268838,0.1509527362,0.1259302376,0.1202309368
2014-05-30,2014-05,0,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-02,2014-05,-1,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-02,2014-06,0,0.210294402,0.1520469585,0.1684671239,0.1199699523
2014-06-03,2014-05,-1,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-03,2014-06,0,0.3057035976,0.1520469585,0.2311544958,0.1199699523
2014-06-04,2014-05,-1,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-04,2014-06,0,0.3057035976,0.1520469585,0.2311544958,0.1199699523
2014-06-05,2014-05,-1,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-05,2014-06,0,0.3057035976,0.1520469585,0.2311544958,0.1199699523
2014-06-06,2014-05,-1,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-06,2014-06,0,0.3057035976,0.1520469585,0.2311544958,0.1199699523
2014-06-09,2014-05,-1,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-09,2014-06,0,0.3057035976,0.1520469585,0.2311544958,0.1199699523
2014-06-10,2014-05,-1,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-10,2014-06,0,0.295287015,0.1520469585,0.2243104156,0.1199699523
2014-06-11,2014-05,-1,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-11,2014-06,0,0.295287015,0.1520469585,0.2243104156,0.1199699523
2014-06-12,2014-05,-1,0.1480268838,0.1509527362,0.1250528059,0.1179547406
2014-06-12,2014-06,0,0.295287015,0.1520469585,0.2243104156,0.1199699523
